  0.72	176338	57	P	200940	        Thermodesulfobacteriota
  0.72	176281	0	C	3031449	          Desulfovibrionia
  0.72	176281	57	O	213115	            Desulfovibrionales
  0.72	176224	1624	F	194924	              Desulfovibrionaceae
  0.65	159913	1031	G	872	                Desulfovibrio
  0.65	158882	158882	S	901	                  Desulfovibrio piger
  0.06	14682	0	G	35832	                Bilophila
  0.06	14682	14682	S	35833	                  Bilophila wadsworthia
  0.00	5	0	G	1981028	                Mailhella
  0.00	5	0	G1	1981030	                  environmental samples
  0.00	5	5	S	1981031	                    uncultured Mailhella sp.
  0.45	111165	2140	P	1224	        Pseudomonadota
  0.33	80905	1847	C	1236	          Gammaproteobacteria
  0.31	77438	3141	O	91347	            Enterobacterales
  0.30	73420	31740	F	543	              Enterobacteriaceae
  0.13	32693	30268	G	547	                Enterobacter
  0.01	2418	1447	G1	354276	                  Enterobacter cloacae complex
  0.00	878	876	S	158836	                    Enterobacter hormaechei
  0.00	2	2	S1	1296536	                      Enterobacter hormaechei subsp. xiangfangensis
  0.00	62	62	S	61645	                    Enterobacter asburiae
  0.00	12	12	S	208224	                    Enterobacter kobei
  0.00	7	1	G2	2757714	                    unclassified Enterobacter cloacae complex
  0.00	3	3	S	2912628	                      Enterobacter cloacae complex sp. ECL414
  0.00	1	1	S	3152302	                      Enterobacter cloacae complex sp. Mu1197
  0.00	1	1	S	2912630	                      Enterobacter cloacae complex sp. ECL405
  0.00	1	1	S	2876028	                      Enterobacter cloacae complex sp. ECL352
  0.00	5	5	S	550	                    Enterobacter cloacae
  0.00	4	4	S	299767	                    Enterobacter ludwigii
  0.00	2	2	S	1812935	                    Enterobacter roggenkampii
  0.00	1	1	S	2497875	                    Enterobacter chuandaensis
  0.00	3	0	G1	2608935	                  unclassified Enterobacter
  0.00	2	2	S	3116480	                    Enterobacter sp. ECC-219
  0.00	1	1	S	399742	                    Enterobacter sp. 638
  0.00	2	2	S	539813	                  Enterobacter mori
  0.00	2	2	S	881260	                  Enterobacter bugandensis
  0.02	5877	125	F1	2890311	                Klebsiella/Raoultella group
  0.02	5693	5507	G	570	                  Klebsiella
  0.00	173	65	G1	3390273	                    Klebsiella pneumoniae complex
  0.00	98	97	S	573	                      Klebsiella pneumoniae
  0.00	1	1	S1	1328373	                        Klebsiella pneumoniae MGH 39
  0.00	9	6	S	244366	                      Klebsiella variicola
  0.00	3	3	S1	2590157	                        Klebsiella variicola subsp. variicola
  0.00	1	0	S	1463165	                      Klebsiella quasipneumoniae
  0.00	1	1	S1	1667327	                        Klebsiella quasipneumoniae subsp. quasipneumoniae
  0.00	10	10	S	1134687	                    Klebsiella michiganensis
  0.00	1	1	S	548	                    Klebsiella aerogenes
  0.00	1	1	S	571	                    Klebsiella oxytoca
  0.00	1	1	S	2058152	                    Klebsiella grimontii
  0.00	59	55	G	160674	                  Raoultella
  0.00	4	4	S	575	                    Raoultella planticola
  0.01	1457	1180	G	544	                Citrobacter
  0.00	270	111	G1	1344959	                  Citrobacter freundii complex
  0.00	131	131	S	1639133	                    Citrobacter portucalensis
  0.00	12	12	S	546	                    Citrobacter freundii
  0.00	9	0	G2	2816438	                    unclassified Citrobacter freundii complex
  0.00	9	9	S	2077149	                      Citrobacter freundii complex sp. CFNIH9
  0.00	5	5	S	67827	                    Citrobacter werkmanii
  0.00	1	1	S	57706	                    Citrobacter braakii
  0.00	1	1	S	67826	                    Citrobacter sedlakii
  0.00	6	2	G1	2644389	                  unclassified Citrobacter
  0.00	2	2	S	2742653	                    Citrobacter sp. RHBSTW-00524
  0.00	2	2	S	2566012	                    Citrobacter sp. CF971
  0.00	1	1	S	67824	                  Citrobacter farmeri
  0.00	1157	483	G	561	                Escherichia
  0.00	673	669	S	562	                  Escherichia coli
  0.00	3	3	S1	3038394	                    Escherichia coli O155:H21
  0.00	1	1	S1	2874051	                    Escherichia coli O99:H6
  0.00	1	1	S	2608867	                  Escherichia ruysiae
  0.00	426	12	G	579	                Kluyvera
  0.00	414	414	S	580	                  Kluyvera cryocrescens
  0.00	41	31	G	83654	                Leclercia
  0.00	7	7	S	2815358	                  Leclercia pneumoniae
  0.00	3	3	S	83655	                  Leclercia adecarboxylata
  0.00	16	10	G	1504576	                Pseudocitrobacter
  0.00	5	5	S	2891570	                  Pseudocitrobacter corydidari
  0.00	1	1	S	1398493	                  Pseudocitrobacter faecalis
  0.00	11	2	G	590	                Salmonella
  0.00	9	4	S	28901	                  Salmonella enterica
  0.00	5	2	S1	59201	                    Salmonella enterica subsp. enterica
  0.00	1	1	S2	1151001	                      Salmonella enterica subsp. enterica serovar Napoli
  0.00	1	1	S2	2583588	                      Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-
  0.00	1	1	S2	90105	                      Salmonella enterica subsp. enterica serovar Saintpaul
  0.00	2	0	G	1903434	                Atlantibacter
  0.00	2	2	S	565	                  Atlantibacter hermannii
  0.00	786	7	F	1903409	              Erwiniaceae
  0.00	779	65	G	53335	                Pantoea
  0.00	711	711	S	59814	                  Pantoea dispersa
  0.00	2	0	G1	1654067	                  Pantoea agglomerans group
  0.00	2	2	S	549	                    Pantoea agglomerans
  0.00	1	0	G1	2630326	                  unclassified Pantoea
  0.00	1	1	S	2654189	                    Pantoea sp. JZ2
  0.00	77	4	F	1903412	              Hafniaceae
  0.00	71	25	G	568	                Hafnia
  0.00	44	44	S	546367	                  Hafnia paralvei
  0.00	2	2	S	569	                  Hafnia alvei
  0.00	2	0	G	82982	                Obesumbacterium
  0.00	2	2	S	82983	                  Obesumbacterium proteus
  0.00	12	2	F	1903411	              Yersiniaceae
  0.00	9	3	G	613	                Serratia
  0.00	4	4	S	3020826	                  Serratia sarumanii
  0.00	1	1	S	61651	                  Serratia ficaria
  0.00	1	1	S	614	                  Serratia liquefaciens
  0.00	1	0	G	629	                Yersinia
  0.00	1	1	S	630	                  Yersinia enterocolitica
  0.00	1	0	F	1903410	              Pectobacteriaceae
  0.00	1	1	G	122277	                Pectobacterium
  0.00	1	0	F	1903414	              Morganellaceae
  0.00	1	0	G	581	                Morganella
  0.00	1	1	S	582	                  Morganella morganii
  0.00	884	2	O	72274	            Pseudomonadales
  0.00	882	174	F	135621	              Pseudomonadaceae
  0.00	545	359	G	286	                Pseudomonas
  0.00	98	0	G1	136842	                  Pseudomonas chlororaphis group
  0.00	97	97	S	86185	                    Pseudomonas lundensis
  0.00	1	1	S	2497146	                    Pseudomonas danubii
  0.00	39	0	G1	136845	                  Pseudomonas putida group
  0.00	39	39	S	303	                    Pseudomonas putida
  0.00	31	5	G1	196821	                  unclassified Pseudomonas
  0.00	23	23	S	2983246	                    Pseudomonas sp. SO81
  0.00	2	2	S	1886807	                    Pseudomonas sp. TMW 2.1634
  0.00	1	1	S	3122375	                    Pseudomonas sp. ML2-2023-3
  0.00	5	5	S	2725477	                  Pseudomonas tohonis
  0.00	4	0	G1	136841	                  Pseudomonas aeruginosa group
  0.00	4	4	S	287	                    Pseudomonas aeruginosa
  0.00	3	3	S	2731552	                  Pseudomonas solani
  0.00	2	2	S	2600598	                  Pseudomonas saxonica
  0.00	2	2	S	2056231	                  Pseudomonas qingdaonensis
  0.00	1	1	S	2961893	                  Pseudomonas triclosanedens
  0.00	1	1	S	321846	                  Pseudomonas simiae
  0.00	162	2	G	3236652	                Aquipseudomonas
  0.00	160	160	S	43263	                  Aquipseudomonas alcaligenes
  0.00	1	1	G	2901189	                Halopseudomonas
  0.00	467	4	O	135624	            Aeromonadales
  0.00	358	0	F	84642	              Aeromonadaceae
  0.00	358	342	G	642	                Aeromonas
  0.00	9	9	S	648	                  Aeromonas caviae
  0.00	3	3	S	651	                  Aeromonas media
  0.00	3	3	G1	257493	                  unclassified Aeromonas
  0.00	1	1	S	644	                  Aeromonas hydrophila
  0.00	105	0	F	83763	              Succinivibrionaceae
  0.00	105	0	G	83770	                Succinivibrio
  0.00	105	105	S	83771	                  Succinivibrio dextrinosolvens
  0.00	145	0	O	135625	            Pasteurellales
  0.00	145	5	F	712	              Pasteurellaceae
  0.00	74	8	G	724	                Haemophilus
  0.00	64	64	S	729	                  Haemophilus parainfluenzae
  0.00	1	1	S	726	                  Haemophilus haemolyticus
  0.00	1	1	S	727	                  Haemophilus influenzae
  0.00	34	0	G	155493	                Gallibacterium
  0.00	34	34	S	505341	                  Gallibacterium salpingitidis
  0.00	31	7	G	416916	                Aggregatibacter
  0.00	22	21	S	732	                  Aggregatibacter aphrophilus
  0.00	1	1	S1	985008	                    Aggregatibacter aphrophilus ATCC 33389
  0.00	2	0	G1	2639383	                  unclassified Aggregatibacter
  0.00	2	2	S	2866570	                    Aggregatibacter sp. Marseille-P9115
  0.00	1	0	G	214906	                Histophilus
  0.00	1	1	S	731	                  Histophilus somni
  0.00	78	0	O	2887326	            Moraxellales
  0.00	78	3	F	468	              Moraxellaceae
  0.00	52	44	G	469	                Acinetobacter
  0.00	7	7	S	28090	                  Acinetobacter lwoffii
  0.00	1	0	G1	909768	                  Acinetobacter calcoaceticus/baumannii complex
  0.00	1	1	S	470	                    Acinetobacter baumannii
  0.00	12	1	G	1604696	                Faucicola
  0.00	11	11	S	34062	                  Faucicola osloensis
  0.00	11	1	G	475	                Moraxella
  0.00	10	10	S	478	                  Moraxella nonliquefaciens
  0.00	36	0	O	135614	            Lysobacterales
  0.00	36	0	F	32033	              Lysobacteraceae
  0.00	23	10	G	40323	                Stenotrophomonas
  0.00	13	12	G1	196198	                  unclassified Stenotrophomonas
  0.00	1	1	S	1904944	                    Stenotrophomonas sp. LM091
  0.00	9	7	G	338	                Xanthomonas
  0.00	2	2	S	339	                  Xanthomonas campestris
  0.00	4	2	G	83618	                Pseudoxanthomonas
  0.00	2	2	S	128785	                  Pseudoxanthomonas mexicana
  0.00	6	0	O	135613	            Chromatiales
  0.00	6	0	F	1046	              Chromatiaceae
  0.00	3	0	G	67575	                Rheinheimera
  0.00	3	0	G1	115860	                  unclassified Rheinheimera
  0.00	3	3	S	1763998	                    Rheinheimera sp. F8
  0.00	3	0	G	85073	                Thermochromatium
  0.00	3	0	S	1050	                  Thermochromatium tepidum
  0.00	3	3	S1	316276	                    Thermochromatium tepidum ATCC 43061
  0.00	2	0	O	135615	            Cardiobacteriales
  0.00	2	0	F	868	              Cardiobacteriaceae
  0.00	2	0	G	2717	                Cardiobacterium
  0.00	2	0	G1	2648856	                  unclassified Cardiobacterium
  0.00	2	2	S	2866573	                    Cardiobacterium sp. Marseille-Q4385
  0.00	2	0	O	135623	            Vibrionales
  0.00	2	0	F	641	              Vibrionaceae
  0.00	2	0	G	657	                Photobacterium
  0.00	2	0	S	38293	                  Photobacterium damselae
  0.00	2	2	S1	38294	                    Photobacterium damselae subsp. piscicida
  0.11	27882	420	C	28216	          Betaproteobacteria
  0.11	27443	361	O	80840	            Burkholderiales
  0.10	24836	10	F	75682	              Oxalobacteraceae
  0.10	24821	34	G	846	                Oxalobacter
  0.10	24787	24787	S	2946593	                  Oxalobacter aliiformigenes
  0.00	4	2	F1	2895353	                Telluria group
  0.00	2	2	G	149698	                  Massilia
  0.00	1	0	G	29580	                Janthinobacterium
  0.00	1	1	S	2590869	                  Janthinobacterium tructae
  0.01	2059	242	F	995019	              Sutterellaceae
  0.01	1329	0	G	1980697	                Duodenibacillus
  0.01	1329	1329	S	1852381	                  Duodenibacillus massiliensis
  0.00	463	3	G	40544	                Sutterella
  0.00	460	460	S	40545	                  Sutterella wadsworthensis
  0.00	25	0	G	1918598	                Turicimonas
  0.00	25	25	S	1796652	                  Turicimonas muris
  0.00	123	12	F	80864	              Comamonadaceae
  0.00	75	69	G	80865	                Delftia
  0.00	4	4	S	80866	                  Delftia acidovorans
  0.00	2	2	S	180282	                  Delftia tsuruhatensis
  0.00	17	1	G	12916	                Acidovorax
  0.00	13	13	S	80878	                  Acidovorax temperans
  0.00	3	0	G1	2684926	                  unclassified Acidovorax
  0.00	3	3	S	3273430	                    Acidovorax sp. BLS4
  0.00	15	0	G	201096	                Alicycliphilus
  0.00	15	15	S	179636	                  Alicycliphilus denitrificans
  0.00	2	0	G	283	                Comamonas
  0.00	2	0	S	32013	                  Comamonas terrigena
  0.00	2	2	S1	1219032	                    Comamonas terrigena NBRC 13299
  0.00	1	1	G	238749	                Diaphorobacter
  0.00	1	0	G	47420	                Hydrogenophaga
  0.00	1	0	G1	2610897	                  unclassified Hydrogenophaga
  0.00	1	1	S	2806262	                    Hydrogenophaga sp. YM1
  0.00	53	2	F	506	              Alcaligenaceae
  0.00	51	14	G	222	                Achromobacter
  0.00	29	29	S	32002	                  Achromobacter denitrificans
  0.00	3	3	S	1353889	                  Achromobacter pestifer
  0.00	3	2	G1	2626865	                  unclassified Achromobacter
  0.00	1	1	S	2893881	                    Achromobacter sp. JD417
  0.00	2	2	S	1389922	                  Achromobacter mucicolens
  0.00	10	0	F	119060	              Burkholderiaceae
  0.00	8	0	G	47670	                Lautropia
  0.00	8	8	S	47671	                  Lautropia mirabilis
  0.00	1	0	G	48736	                Ralstonia
  0.00	1	1	S	105219	                  Ralstonia mannitolilytica
  0.00	1	0	G	106589	                Cupriavidus
  0.00	1	1	S	82633	                  Cupriavidus pauculus
  0.00	1	0	F	2975441	              Sphaerotilaceae
  0.00	1	0	G	196013	                Caldimonas
  0.00	1	1	S	376175	                  Caldimonas aquatica
  0.00	14	0	O	206351	            Neisseriales
  0.00	10	1	F	481	              Neisseriaceae
  0.00	7	7	G	482	                Neisseria
  0.00	2	0	G	32257	                Kingella
  0.00	2	2	S	505	                  Kingella oralis
  0.00	2	2	F	1499392	              Chromobacteriaceae
  0.00	2	0	F	2897176	              Aquaspirillaceae
  0.00	2	0	G	57479	                Microvirgula
  0.00	2	2	S	57480	                  Microvirgula aerodenitrificans
  0.00	5	1	O	206389	            Rhodocyclales
  0.00	4	0	F	2008794	              Zoogloeaceae
  0.00	4	2	G	33057	                Thauera
  0.00	1	1	S	1134435	                  Thauera humireducens
  0.00	1	0	G1	2609274	                  unclassified Thauera
  0.00	1	1	S	2897772	                    Thauera sp. WB-2
  0.00	238	33	C	28211	          Alphaproteobacteria
  0.00	167	12	O	356	            Hyphomicrobiales
  0.00	140	18	F	82115	              Rhizobiaceae
  0.00	63	12	F1	227290	                Rhizobium/Agrobacterium group
  0.00	51	6	G	357	                  Agrobacterium
  0.00	41	5	G1	1183400	                    Agrobacterium tumefaciens complex
  0.00	35	35	S	358	                      Agrobacterium tumefaciens
  0.00	1	1	S	362	                      Agrobacterium radiobacter
  0.00	2	2	S	648995	                    Agrobacterium pusense
  0.00	1	1	S	28099	                    Agrobacterium rubi
  0.00	1	1	S	1972867	                    Agrobacterium rosae
  0.00	56	2	F1	227292	                Sinorhizobium/Ensifer group
  0.00	54	25	G	106591	                  Ensifer
  0.00	22	22	S	106592	                    Ensifer adhaerens
  0.00	7	0	G1	2633371	                    unclassified Ensifer
  0.00	7	7	S	2811423	                      Ensifer sp. PDNC004
  0.00	3	1	G	323620	                Shinella
  0.00	1	1	S	352475	                  Shinella zoogloeoides
  0.00	1	1	G1	2643062	                  unclassified Shinella
  0.00	4	1	F	41294	              Nitrobacteraceae
  0.00	3	3	G	374	                Bradyrhizobium
  0.00	4	0	F	2831100	              Boseaceae
  0.00	4	0	G	85413	                Bosea
  0.00	4	4	S	3068632	                  Bosea beijingensis
  0.00	3	0	F	69277	              Phyllobacteriaceae
  0.00	3	0	G	3143704	                Terribium
  0.00	3	3	S	2725666	                  Terribium terrae
  0.00	3	0	F	118882	              Brucellaceae
  0.00	3	0	F1	2826938	                Brucella/Ochrobactrum group
  0.00	3	2	G	234	                  Brucella
  0.00	1	1	S	571256	                    Brucella pituitosa
  0.00	1	0	F	119045	              Methylobacteriaceae
  0.00	1	1	G	407	                Methylobacterium
  0.00	17	1	O	204455	            Rhodobacterales
  0.00	16	0	F	31989	              Paracoccaceae
  0.00	16	8	G	265	                Paracoccus
  0.00	3	1	G1	2688777	                  unclassified Paracoccus (in: a-proteobacteria)
  0.00	2	2	S	2589076	                    Paracoccus sp. AK26
  0.00	2	2	S	266	                  Paracoccus denitrificans
  0.00	2	2	S	59779	                  Paracoccus marcusii
  0.00	1	1	S	3064531	                  Paracoccus actinidiae
  0.00	10	0	O	204458	            Caulobacterales
  0.00	10	1	F	76892	              Caulobacteraceae
  0.00	9	7	G	41275	                Brevundimonas
  0.00	2	1	G1	2622653	                  unclassified Brevundimonas
  0.00	1	1	S	2861285	                    Brevundimonas sp. PAMC22021
  0.00	7	4	O	204457	            Sphingomonadales
  0.00	2	0	F	41297	              Sphingomonadaceae
  0.00	2	1	G	13687	                Sphingomonas
  0.00	1	1	S	93064	                  Sphingomonas koreensis
  0.00	1	0	F	3423718	              Sphingopyxidaceae
  0.00	1	1	G	165697	                Sphingopyxis
  0.00	2	0	O	766	            Rickettsiales
  0.00	2	0	F	775	              Rickettsiaceae
  0.00	2	0	F1	33988	                Rickettsieae
  0.00	2	0	G	2996317	                  Candidatus Tisiphia
